Reg,Regulator,TargetGene,Weight,Module
YLR154W-F_YMR141W-A,YLR154W-F,YMR141W-A,0.0158607781088677,1
YLR154W-F_YGR209C,YLR154W-F,YGR209C,0.0148942374538106,1
YLR154W-F_YPR133W-A,YLR154W-F,YPR133W-A,0.0295579566101558,1
YLR154W-F_YDR119W-A,YLR154W-F,YDR119W-A,0.0225022304700684,1
YLR154W-F_YER053C-A,YLR154W-F,YER053C-A,0.0944981799373223,1
YLR154W-F_YDR462W,YLR154W-F,YDR462W,0.0169610227628333,1
YLR154W-F_YEL059C-A,YLR154W-F,YEL059C-A,0.0190917652246388,1
YLR154W-F_YDR524C-B,YLR154W-F,YDR524C-B,0.0437993306514027,1
YLR154W-F_YMR046W-A,YLR154W-F,YMR046W-A,0.0100477879022222,1
YLR154W-F_YIR009W,YLR154W-F,YIR009W,0.0143145017909235,1
YLR154W-F_YAR020C,YLR154W-F,YAR020C,0.0107654129087719,1
YLR154W-F_YLR438C-A,YLR154W-F,YLR438C-A,0.0230316563567111,1
YLR154W-F_YBL021C,YLR154W-F,YBL021C,0.0142084390304455,1
YLR154W-F_YMR256C,YLR154W-F,YMR256C,0.0199407258051234,1
YLR154W-F_YOR031W,YLR154W-F,YOR031W,0.0163369894200004,1
YLR154W-F_YOR020C,YLR154W-F,YOR020C,0.0127486166845516,1
YLR154W-F_YMR174C,YLR154W-F,YMR174C,0.0230570512896763,1
YLR154W-F_snR8,YLR154W-F,snR8,0.0204867016189659,1
YLR154W-F_YOL155W-A,YLR154W-F,YOL155W-A,0.0152740763011852,1
YLR154W-F_YDL025W-A,YLR154W-F,YDL025W-A,0.0178349265368309,1
YLR154W-F_snR59,YLR154W-F,snR59,0.0902428588704838,1
YLR154W-F_YDR371C-A,YLR154W-F,YDR371C-A,0.0404544180928865,1
YLR154W-F_YOR020W-A,YLR154W-F,YOR020W-A,0.0144250617799415,1
YLR154W-F_YGR037C,YLR154W-F,YGR037C,0.0108566461839918,1
YLR154W-F_tE(UUC)M,YLR154W-F,tE(UUC)M,0.0467914165148693,1
YLR154W-F_YLR099W-A,YLR154W-F,YLR099W-A,0.0303544054785551,1
YLR154W-F_YMR251W-A,YLR154W-F,YMR251W-A,0.0329957974680267,1
YLR154W-F_YOR369C,YLR154W-F,YOR369C,0.0114023253910898,1
YLR154W-F_YGR161W-C,YLR154W-F,YGR161W-C,0.0209080195398492,1
YLR154W-F_YGL007C-A,YLR154W-F,YGL007C-A,0.0154537673289649,1
YLR154W-F_YLL019W-A,YLR154W-F,YLL019W-A,0.0220372242104903,1
YLR154W-F_YMR158C-A,YLR154W-F,YMR158C-A,0.010605460790366,1
YLR154W-F_snR4,YLR154W-F,snR4,0.0159575977349797,1
YLR154W-F_YER138W-A,YLR154W-F,YER138W-A,0.0697809842365001,1
YLR154W-F_YPL271W,YLR154W-F,YPL271W,0.0260144964685207,1
YLR154W-F_YLR120W-A,YLR154W-F,YLR120W-A,0.0104171944243688,1
YLR154W-F_YLR287C-A,YLR154W-F,YLR287C-A,0.0157930011100089,1
YLR154W-F_YPL135C-A,YLR154W-F,YPL135C-A,0.0531215836748683,1
YER138W-A_YDR382W,YER138W-A,YDR382W,0.0129433533093817,1
YER138W-A_snR57,YER138W-A,snR57,0.0288664300009531,1
YER138W-A_snR54,YER138W-A,snR54,0.0130814171280159,1
YER138W-A_YBL071C-B,YER138W-A,YBL071C-B,0.0381954345099169,1
YER138W-A_YBL006W-A,YER138W-A,YBL006W-A,0.0392838600088182,1
YER138W-A_snR76,YER138W-A,snR76,0.0448701851661213,1
YER138W-A_snR56,YER138W-A,snR56,0.0119721060371549,1
YER138W-A_YLR149C-A,YER138W-A,YLR149C-A,0.0263395360603707,1
YER138W-A_YOR161W-B,YER138W-A,YOR161W-B,0.0113691338635321,1
YER138W-A_YDL081C,YER138W-A,YDL081C,0.0138109243484382,1
YER138W-A_tT(CGU)K,YER138W-A,tT(CGU)K,0.0115402022587312,1
YER138W-A_YOL077W-A,YER138W-A,YOL077W-A,0.0128116611687918,1
YER138W-A_YER019C-A,YER138W-A,YER019C-A,0.0111359536085414,1
YER138W-A_YOR314W-A,YER138W-A,YOR314W-A,0.0241951446383406,1
YER138W-A_YOR210W,YER138W-A,YOR210W,0.0127896385763979,1
YER138W-A_snR71,YER138W-A,snR71,0.0265935031148126,1
YER138W-A_YPR036W-A,YER138W-A,YPR036W-A,0.018940439099589,1
YER138W-A_YOR335W-A,YER138W-A,YOR335W-A,0.0217762121247834,1
YER138W-A_YDR461W,YER138W-A,YDR461W,0.0283349465646754,1
YER138W-A_YDL247W-A,YER138W-A,YDL247W-A,0.0151467050090268,1
YER138W-A_tE(UUC)Q,YER138W-A,tE(UUC)Q,0.0350360845416585,1
YER138W-A_YDL133C-A,YER138W-A,YDL133C-A,0.0368163010751399,1
YER138W-A_snR58,YER138W-A,snR58,0.023030164894535,1
YER138W-A_tA(UGC)Q,YER138W-A,tA(UGC)Q,0.0250577183754004,1
YER138W-A_YKL096W-A,YER138W-A,YKL096W-A,0.0115377651325887,1
YER138W-A_YML009C,YER138W-A,YML009C,0.0179316807939229,1
YER138W-A_YMR272W-B,YER138W-A,YMR272W-B,0.0122962745694761,1
YER138W-A_YPL189C-A,YER138W-A,YPL189C-A,0.0472954409732207,1
YER138W-A_YER180C-A,YER138W-A,YER180C-A,0.0102447923799318,1
YER138W-A_YKL138C-A,YER138W-A,YKL138C-A,0.0126156744194647,1
YER138W-A_YDR210W,YER138W-A,YDR210W,0.0167588906166281,1
YER138W-A_YOL097W-A,YER138W-A,YOL097W-A,0.0246091031391908,1
YER138W-A_YBL092W,YER138W-A,YBL092W,0.0103439708018524,1
YER138W-A_YMR194C-B,YER138W-A,YMR194C-B,0.0160333582582632,1
YER138W-A_YDR070C,YER138W-A,YDR070C,0.0107601394337588,1
YER138W-A_snR48,YER138W-A,snR48,0.0109881679713217,1
YER138W-A_YMR141W-A,YER138W-A,YMR141W-A,0.0120627584730277,1
YER138W-A_YGR209C,YER138W-A,YGR209C,0.0104688325955533,1
YER138W-A_YPR133W-A,YER138W-A,YPR133W-A,0.0202655291928243,1
YER138W-A_YDR119W-A,YER138W-A,YDR119W-A,0.01746285906311,1
YER138W-A_YDR462W,YER138W-A,YDR462W,0.0118703194123149,1
YER138W-A_YDR524C-B,YER138W-A,YDR524C-B,0.0304712840203642,1
YER138W-A_tN(GUU)Q,YER138W-A,tN(GUU)Q,-0.0212340024359567,1
YER138W-A_YMR174C,YER138W-A,YMR174C,0.0169085493382864,1
YER138W-A_YNL130C-A,YER138W-A,YNL130C-A,0.0133369046155392,1
YER138W-A_snR59,YER138W-A,snR59,0.0616742955623631,1
YER138W-A_YDR371C-A,YER138W-A,YDR371C-A,0.032638352665649,1
YER138W-A_tE(UUC)M,YER138W-A,tE(UUC)M,0.0374898438916988,1
YER138W-A_YMR251W-A,YER138W-A,YMR251W-A,0.0260546660917516,1
YER138W-A_YGL007C-A,YER138W-A,YGL007C-A,0.0110105378144077,1
YER138W-A_snR4,YER138W-A,snR4,0.0119040618669912,1
YER138W-A_YLR154W-F,YER138W-A,YLR154W-F,0.0648236538937876,1
YDL114W-A_snR40,YDL114W-A,snR40,0.0205525449150265,1
YDL114W-A_snR24,YDL114W-A,snR24,0.014043099958435,1
YDL114W-A_YDL067C,YDL114W-A,YDL067C,0.0127998165171094,1
YDL114W-A_YHL015W-A,YDL114W-A,YHL015W-A,0.0154736581677873,1
YDL114W-A_YBR126W-A,YDL114W-A,YBR126W-A,0.0136118644116507,1
YLR399W-A_snR77,YLR399W-A,snR77,0.040776126402269,1
YLR399W-A_YLR402W,YLR399W-A,YLR402W,0.0308433261434768,1
YLR399W-A_YIL156W-B,YLR399W-A,YIL156W-B,0.0145898092027195,1
YLR399W-A_YDR034C-A,YLR399W-A,YDR034C-A,0.0187461176292582,1
YLR399W-A_YJL127W-A,YLR399W-A,YJL127W-A,0.0232056793290839,1
YLR399W-A_YDR276C,YLR399W-A,YDR276C,0.0265538582177401,1
YLR399W-A_YJL062W-A,YLR399W-A,YJL062W-A,0.0121262855526129,1
YLR399W-A_YMR122W-A,YLR399W-A,YMR122W-A,0.0104711008656735,1
YLR399W-A_YNL097W-A,YLR399W-A,YNL097W-A,0.0350104595478884,1
YLR399W-A_YPL136W,YLR399W-A,YPL136W,0.0101369986954875,1
YLR399W-A_YML081C-A,YLR399W-A,YML081C-A,0.0121001949875044,1
YLR399W-A_YLR388W,YLR399W-A,YLR388W,0.0114033335703505,1
YLR399W-A_YJL052C-A,YLR399W-A,YJL052C-A,0.0169434551386673,1
YLR399W-A_snR81,YLR399W-A,snR81,0.0102495984040602,1
YLR399W-A_tR(CCG)L,YLR399W-A,tR(CCG)L,0.0117872089470454,1
YLR399W-A_YBR126W-B,YLR399W-A,YBR126W-B,0.0109966226662788,1
YLR399W-A_snR13,YLR399W-A,snR13,0.0129998737420261,1
YLR399W-A_YJR112W-A,YLR399W-A,YJR112W-A,0.0114989649623088,1
YLR399W-A_YAL037C-A,YLR399W-A,YAL037C-A,0.014029152446213,1
YLR399W-A_snR65,YLR399W-A,snR65,0.0226264131380395,1
YLR399W-A_YGR105W,YLR399W-A,YGR105W,0.0113483295823198,1
YLR399W-A_YOR167C,YLR399W-A,YOR167C,0.0132118701406848,1
YPL135C-A_YPR182W,YPL135C-A,YPR182W,0.0392524894932731,1
YPL135C-A_YDR354C-A,YPL135C-A,YDR354C-A,0.0236547237773795,1
YPL135C-A_YML007C-A,YPL135C-A,YML007C-A,0.0127817746823701,1
YPL135C-A_YJL136W-A,YPL135C-A,YJL136W-A,0.0287506799455037,1
YPL135C-A_YLR110C,YPL135C-A,YLR110C,0.0105160231342477,1
YPL135C-A_YMR122W-A,YPL135C-A,YMR122W-A,0.0124464628851403,1
YPL135C-A_YNL097W-A,YPL135C-A,YNL097W-A,0.035156011141817,1
YPL135C-A_YPL037C,YPL135C-A,YPL037C,0.0122340311323547,1
YPL135C-A_YKL156W,YPL135C-A,YKL156W,0.0114654108972297,1
YPL135C-A_snR50,YPL135C-A,snR50,0.0296264980084531,1
YPL135C-A_tR(CCG)L,YPL135C-A,tR(CCG)L,0.0113560234056083,1
YPL135C-A_YFR049W,YPL135C-A,YFR049W,0.0100726908436556,1
YPL135C-A_YLL018C-A,YPL135C-A,YLL018C-A,0.0152371292198153,1
YPL135C-A_YPR133W-A,YPL135C-A,YPR133W-A,0.0165476897329545,1
YPL135C-A_YPR002C-A,YPL135C-A,YPR002C-A,0.0102492540928529,1
YPL135C-A_YEL059C-A,YPL135C-A,YEL059C-A,0.0115696021384134,1
YPL135C-A_YLR438C-A,YPL135C-A,YLR438C-A,0.0167978775589713,1
YPL135C-A_YMR256C,YPL135C-A,YMR256C,0.0131960112132457,1
YPL135C-A_YDL025W-A,YPL135C-A,YDL025W-A,0.0113212921322912,1
YPL135C-A_YLR099W-A,YPL135C-A,YLR099W-A,0.0176581334547239,1
YPL135C-A_YJR085C,YPL135C-A,YJR085C,0.0104074817725653,1
YPL135C-A_YCR024C-A,YPL135C-A,YCR024C-A,0.0430109881590701,1
YPL135C-A_YPL271W,YPL135C-A,YPL271W,0.0169265123902593,1
YKL106C-A_YPR182W,YKL106C-A,YPR182W,0.036053117283851,2
YKL106C-A_YJL205C,YKL106C-A,YJL205C,0.0200749874952546,2
YKL106C-A_YGL123C-A,YKL106C-A,YGL123C-A,0.0111634483698187,2
YKL106C-A_YLR062C,YKL106C-A,YLR062C,0.0111713186377936,2
YKL106C-A_YGR063C,YKL106C-A,YGR063C,0.0103823756143134,2
YKL106C-A_YNL024C-A,YKL106C-A,YNL024C-A,0.0114877772389239,2
YKL106C-A_YPL098C,YKL106C-A,YPL098C,0.0127896720663595,2
YKL106C-A_YLR402W,YKL106C-A,YLR402W,0.0343415126815259,2
YKL106C-A_YJR018W,YKL106C-A,YJR018W,0.0146276470954628,2
YKL106C-A_YIL156W-B,YKL106C-A,YIL156W-B,0.0177583142850745,2
YKL106C-A_YKL056C,YKL106C-A,YKL056C,0.0103376763601187,2
YKL106C-A_YNR046W,YKL106C-A,YNR046W,0.0133512934371943,2
YKL106C-A_YER039C-A,YKL106C-A,YER039C-A,0.0102864924136725,2
YKL106C-A_YJL062W-A,YKL106C-A,YJL062W-A,0.0181446972819609,2
YKL106C-A_YNL097W-A,YKL106C-A,YNL097W-A,0.0459856864971887,2
YKL106C-A_YMR002W,YKL106C-A,YMR002W,0.0169527519083041,2
YKL106C-A_YPL136W,YKL106C-A,YPL136W,0.0108585126904771,2
YKL106C-A_YBR091C,YKL106C-A,YBR091C,0.0102258811818371,2
YKL106C-A_YBR262C,YKL106C-A,YBR262C,0.0116387604490886,2
YKL106C-A_YNL052W,YKL106C-A,YNL052W,0.0121405789437206,2
YKL106C-A_YCL033C,YKL106C-A,YCL033C,0.0113434148873126,2
YKL106C-A_YAL019W-A,YKL106C-A,YAL019W-A,0.010915478024687,2
YKL106C-A_YML081C-A,YKL106C-A,YML081C-A,0.0109295438326291,2
YKL106C-A_YJR104C,YKL106C-A,YJR104C,0.0112289668633264,2
YKL106C-A_YHR072W-A,YKL106C-A,YHR072W-A,0.0107971868385204,2
YKL106C-A_YCL057C-A,YKL106C-A,YCL057C-A,0.012413811390703,2
YKL106C-A_snR40,YKL106C-A,snR40,0.037556502870464,2
YKL106C-A_YHR073W-A,YKL106C-A,YHR073W-A,0.0201706263243457,2
YKL106C-A_YLR264W,YKL106C-A,YLR264W,0.0177398136055058,2
YKL106C-A_YOR302W,YKL106C-A,YOR302W,0.0488537516918533,2
YKL106C-A_YER090C-A,YKL106C-A,YER090C-A,0.0164991597124133,2
YKL106C-A_YOL097W-A,YKL106C-A,YOL097W-A,0.0144348339463294,2
YKL106C-A_snR81,YKL106C-A,snR81,0.0142136632940378,2
YKL106C-A_YFR049W,YKL106C-A,YFR049W,0.0100445432540493,2
YKL106C-A_YNL086W,YKL106C-A,YNL086W,0.0125987917609452,2
YKL106C-A_YDL067C,YKL106C-A,YDL067C,0.0184062028194372,2
YKL106C-A_YJR034W,YKL106C-A,YJR034W,0.0110308546343551,2
YKL106C-A_YLL018C-A,YKL106C-A,YLL018C-A,0.0218690386920627,2
YKL106C-A_YBR056C-B,YKL106C-A,YBR056C-B,0.0213502515943157,2
YKL106C-A_YLR286W-A,YKL106C-A,YLR286W-A,0.0164212140630043,2
YKL106C-A_YKL023C-A,YKL106C-A,YKL023C-A,0.0107867733801377,2
YKL106C-A_YGL106W,YKL106C-A,YGL106W,0.0113756621549801,2
YKL106C-A_YBR016W,YKL106C-A,YBR016W,0.0125818125878077,2
YKL106C-A_YER053C-A,YKL106C-A,YER053C-A,0.0453351492264628,2
YKL106C-A_snR13,YKL106C-A,snR13,0.0118840674795016,2
YKL106C-A_YLR185W,YKL106C-A,YLR185W,0.0139299769274641,2
YKL106C-A_YFR036W,YKL106C-A,YFR036W,0.0125909081864972,2
YKL106C-A_YLR438C-A,YKL106C-A,YLR438C-A,0.0205438565555807,2
YKL106C-A_YMR256C,YKL106C-A,YMR256C,0.0116854443447711,2
YKL106C-A_YDR482C,YKL106C-A,YDR482C,0.0121898515154142,2
YKL106C-A_YJR112W-A,YKL106C-A,YJR112W-A,0.0131411576307762,2
YKL106C-A_YJL184W,YKL106C-A,YJL184W,0.0107455713777404,2
YKL106C-A_snR8,YKL106C-A,snR8,0.0142013959688621,2
YKL106C-A_YJR114W,YKL106C-A,YJR114W,0.0121082097660359,2
YKL106C-A_YCR047W-A,YKL106C-A,YCR047W-A,0.0306452273798824,2
YKL106C-A_YOR167C,YKL106C-A,YOR167C,0.012375955434251,2
YKL106C-A_YJR085C,YKL106C-A,YJR085C,0.0114882853923051,2
YKL106C-A_YGR161W-C,YKL106C-A,YGR161W-C,0.0153985182105821,2
YKL106C-A_YKR049C,YKL106C-A,YKR049C,0.0111889803720117,2
YKL106C-A_YCR024C-A,YKL106C-A,YCR024C-A,0.0406548553036985,2
YKL106C-A_YJR020W,YKL106C-A,YJR020W,0.0113328895794659,2
YKL106C-A_YDR500C,YKL106C-A,YDR500C,0.0109391255846918,2
YKL106C-A_YLR154W-F,YKL106C-A,YLR154W-F,0.0350726791952787,2
YKL106C-A_YLR204W,YKL106C-A,YLR204W,0.013415416440567,2
YKL106C-A_YJR094W-A,YKL106C-A,YJR094W-A,0.0101131030339562,2
YKL106C-A_YAL046C,YKL106C-A,YAL046C,0.0117144034744689,2
YKL106C-A_YPL271W,YKL106C-A,YPL271W,0.014542257911363,2
YKL106C-A_YLR399W-A,YKL106C-A,YLR399W-A,0.0316152981375179,2
YKL106C-A_YPL135C-A,YKL106C-A,YPL135C-A,0.0372295689787288,2
YPR182W_YJL062W-A,YPR182W,YJL062W-A,0.0120987116722625,2
YPR182W_YMR002W,YPR182W,YMR002W,0.0118616104360241,2
YPR182W_YBR056C-B,YPR182W,YBR056C-B,0.0149396962463637,2
YEL032C-A_snR189,YEL032C-A,snR189,0.0217439684781116,2
YEL032C-A_YKL106C-A,YEL032C-A,YKL106C-A,0.0705656293664367,2
YEL032C-A_YDR025W,YEL032C-A,YDR025W,0.0126299813153214,2
YEL032C-A_YBR252W,YEL032C-A,YBR252W,0.0183324793429423,2
YEL032C-A_YLR062C,YEL032C-A,YLR062C,0.0190966501560611,2
YEL032C-A_YGR063C,YEL032C-A,YGR063C,0.0197029587393351,2
YEL032C-A_YNL300W,YEL032C-A,YNL300W,0.0143953336136405,2
YEL032C-A_YDR194W-A,YEL032C-A,YDR194W-A,0.0104910542353668,2
YEL032C-A_snR18,YEL032C-A,snR18,0.113510757457128,2
YEL032C-A_YDL061C,YEL032C-A,YDL061C,0.0589220690453626,2
YEL032C-A_YIL156W-B,YEL032C-A,YIL156W-B,0.02967339668425,2
YEL032C-A_YDR276C,YEL032C-A,YDR276C,0.045469523111933,2
YEL032C-A_snR31,YEL032C-A,snR31,0.0132164281042778,2
YEL032C-A_tF(GAA)Q,YEL032C-A,tF(GAA)Q,0.0487150096764369,2
YEL032C-A_YJR135W-A,YEL032C-A,YJR135W-A,0.0103959409947042,2
YEL032C-A_YFL031C-A,YEL032C-A,YFL031C-A,0.0128970259248103,2
YEL032C-A_YLR154W-E,YEL032C-A,YLR154W-E,0.0223094896713604,2
YEL032C-A_YPL136W,YEL032C-A,YPL136W,0.020993335686271,2
YEL032C-A_tV(AAC)O,YEL032C-A,tV(AAC)O,0.140660610993996,2
YEL032C-A_YDR246W-A,YEL032C-A,YDR246W-A,0.0166171862604762,2
YEL032C-A_YML081C-A,YEL032C-A,YML081C-A,0.0199113699039536,2
YEL032C-A_YDL184C,YEL032C-A,YDL184C,0.0613629871842468,2
YEL032C-A_YIR044C,YEL032C-A,YIR044C,0.0136129171913718,2
YEL032C-A_snR40,YEL032C-A,snR40,0.0622192737295164,2
YEL032C-A_YDR182W-A,YEL032C-A,YDR182W-A,0.0118326473591002,2
YEL032C-A_YMR272W-A,YEL032C-A,YMR272W-A,0.0948086288705255,2
YEL032C-A_YDL045W-A,YEL032C-A,YDL045W-A,0.0132771897829267,2
YEL032C-A_YOR381W-A,YEL032C-A,YOR381W-A,0.0174709414917055,2
YEL032C-A_YHR073W-A,YEL032C-A,YHR073W-A,0.0363602258013951,2
YEL032C-A_YMR123W,YEL032C-A,YMR123W,0.0145389096514057,2
YEL032C-A_YJL052C-A,YEL032C-A,YJL052C-A,0.0410126216676458,2
YEL032C-A_YLR264W,YEL032C-A,YLR264W,0.0327709441469504,2
YEL032C-A_YLL009C,YEL032C-A,YLL009C,0.0115637686681479,2
YEL032C-A_snR75,YEL032C-A,snR75,0.0287551732171445,2
YEL032C-A_YOR302W,YEL032C-A,YOR302W,0.0740643383569317,2
YEL032C-A_YIL105W-A,YEL032C-A,YIL105W-A,0.0172734985229238,2
YEL032C-A_YPR051W,YEL032C-A,YPR051W,0.0106561633224049,2
YEL032C-A_YGR064W,YEL032C-A,YGR064W,0.0151024542113897,2
YEL032C-A_YBR221W-A,YEL032C-A,YBR221W-A,0.0163833942502252,2
YEL032C-A_YPR002C-A,YEL032C-A,YPR002C-A,0.019164364756951,2
YEL032C-A_snR13,YEL032C-A,snR13,0.0242290738503956,2
YEL032C-A_YEL066W,YEL032C-A,YEL066W,0.0100356226031254,2
YEL032C-A_YLR185W,YEL032C-A,YLR185W,0.0276334345374034,2
YEL032C-A_YLR390W,YEL032C-A,YLR390W,0.0127056954267836,2
YEL032C-A_tN(GUU)Q,YEL032C-A,tN(GUU)Q,0.0368606192297421,2
YEL032C-A_YIL059C,YEL032C-A,YIL059C,0.0145746807981829,2
YEL032C-A_YPL102C,YEL032C-A,YPL102C,0.0134621225728476,2
YEL032C-A_YDR378C,YEL032C-A,YDR378C,0.011776124889474,2
YEL032C-A_YNL028W,YEL032C-A,YNL028W,0.0133829390154466,2
YEL032C-A_YLL014W,YEL032C-A,YLL014W,0.0105745129479517,2
YEL032C-A_snR65,YEL032C-A,snR65,0.0430507389250489,2
YEL032C-A_YIL052C,YEL032C-A,YIL052C,0.018614594323225,2
YEL032C-A_YOR167C,YEL032C-A,YOR167C,0.0220137013286445,2
YEL032C-A_snR39,YEL032C-A,snR39,0.103412701169169,2
YEL032C-A_YPL013C,YEL032C-A,YPL013C,0.0104047510567502,2
YEL032C-A_YIL021C-A,YEL032C-A,YIL021C-A,0.0148452455917246,2
YEL032C-A_YNL162W-A,YEL032C-A,YNL162W-A,0.0241051005447136,2
YEL032C-A_YDL083C,YEL032C-A,YDL083C,0.0103883274800451,2
YEL032C-A_YMR202W,YEL032C-A,YMR202W,0.010331764949799,2
YEL032C-A_YLR287C-A,YEL032C-A,YLR287C-A,0.0150709713839392,2
YEL032C-A_YLR399W-A,YEL032C-A,YLR399W-A,0.0653487036438651,2
YEL032C-A_YNL190W,YEL032C-A,YNL190W,0.0137219543184389,2
YDR354C-A_YML007C-A,YDR354C-A,YML007C-A,0.0171466871680893,2
YDR354C-A_YJL136W-A,YDR354C-A,YJL136W-A,0.0261383703390861,2
YDR354C-A_YML054C-A,YDR354C-A,YML054C-A,0.0110108263455677,2
YDR354C-A_YCL048W-A,YDR354C-A,YCL048W-A,0.0118306926184864,2
YDR354C-A_YNR003W-A,YDR354C-A,YNR003W-A,0.0116564153585551,2
YDR354C-A_YMR122W-A,YDR354C-A,YMR122W-A,0.0133450722471601,2
YDR354C-A_YBR223W-A,YDR354C-A,YBR223W-A,0.0150767642136747,2
YDR354C-A_YPL037C,YDR354C-A,YPL037C,0.0106796224225905,2
YDR354C-A_snR50,YDR354C-A,snR50,0.023599815391191,2
YDR354C-A_YPR133W-A,YDR354C-A,YPR133W-A,0.0143731362396537,2
YDR354C-A_YDR524C-B,YDR354C-A,YDR524C-B,0.0231526135936759,2
YDR354C-A_YPL096C-A,YDR354C-A,YPL096C-A,0.017489460293845,2
YDR354C-A_YJL064W,YDR354C-A,YJL064W,0.0140253209723035,2
YDR354C-A_YDL114W-A,YDR354C-A,YDL114W-A,0.023891834016916,2
YOR161W-A_tC(GCA)Q,YOR161W-A,tC(GCA)Q,0.0123883281216711,2
snR77_tT(UGU)H,snR77,tT(UGU)H,0.0334473942894141,2
snR77_YBL039C-A,snR77,YBL039C-A,0.0210788539015411,2
snR77_tG(UCC)G,snR77,tG(UCC)G,0.0325920394281613,2
snR77_tK(UUU)Q,snR77,tK(UUU)Q,0.0290780320811536,2
snR77_YMR272W-A,snR77,YMR272W-A,0.143634841731266,2
snR77_tV(UAC)Q,snR77,tV(UAC)Q,0.0223353399499046,2
snR77_YJR151W-A,snR77,YJR151W-A,-0.205902419030992,2
snR77_YLR162W-A,snR77,YLR162W-A,0.0565762057378735,2
snR77_YHR022C-A,snR77,YHR022C-A,0.0133428720905487,2
snR77_YLL019W-A,snR77,YLL019W-A,0.0117646863424068,2
YGR068W-A_YDR354C-A,YGR068W-A,YDR354C-A,0.0416188193386706,2
YGR068W-A_YBL006W-A,YGR068W-A,YBL006W-A,0.0606248032016269,2
YGR068W-A_YOL077W-A,YGR068W-A,YOL077W-A,0.0143885641903209,2
YGR068W-A_YBR223W-A,YGR068W-A,YBR223W-A,0.0241343636367073,2
YGR068W-A_YPL189C-A,YGR068W-A,YPL189C-A,0.0618618323931276,2
YGR068W-A_snR24,YGR068W-A,snR24,0.0376307071576603,2
YGR068W-A_YHR032C-A,YGR068W-A,YHR032C-A,0.0429062860447757,2
YGR068W-A_YDR524C-B,YGR068W-A,YDR524C-B,0.0376586915017948,2
YGR068W-A_tE(UUC)M,YGR068W-A,tE(UUC)M,0.0324235832025013,2
YGR068W-A_YPL135C-A,YGR068W-A,YPL135C-A,0.0435050632120015,2
YDL232W_YBL039W-B,YDL232W,YBL039W-B,0.0118288859313422,2
YDL232W_YBR082C,YDL232W,YBR082C,0.0161169809059471,2
YDL232W_tY(GUA)Q,YDL232W,tY(GUA)Q,0.0131667112084293,2
YDL232W_YLR333C,YDL232W,YLR333C,0.0113870923205387,2
YDL232W_YER009W,YDL232W,YER009W,0.017361892061645,2
YDL232W_YGL006W-A,YDL232W,YGL006W-A,0.0235344962399377,2
YDL232W_YCR095W-A,YDL232W,YCR095W-A,0.0170447425874962,2
YDL232W_snR87,YDL232W,snR87,0.102190293367814,2
YDL232W_YBL001C,YDL232W,YBL001C,0.0122295402383698,2
YDL232W_YEL008C-A,YDL232W,YEL008C-A,0.131071634929526,2
YDL232W_YKL162C-A,YDL232W,YKL162C-A,0.0502614021238821,2
YDL232W_YLR347W-A,YDL232W,YLR347W-A,0.034603556610597,2
YDL232W_snR64,YDL232W,snR64,0.0879628368241726,2
YDL232W_YNL145W,YDL232W,YNL145W,0.0309211048350792,2
YDL232W_YDR461W,YDL232W,YDR461W,0.0314388693400267,2
YDL232W_YDR016C,YDL232W,YDR016C,0.0136864439815482,2
YDL232W_YDR320W-B,YDL232W,YDR320W-B,0.0227364639757109,2
YDL232W_tD(GUC)N,YDL232W,tD(GUC)N,0.0215953253817681,2
YDL232W_YOR186C-A,YDL232W,YOR186C-A,0.037050755561931,2
YDL232W_YER090C-A,YDL232W,YER090C-A,0.041028621310802,2
YDL232W_YOL097W-A,YDL232W,YOL097W-A,0.0390524005061679,2
YDL232W_snR43,YDL232W,snR43,0.0118723121779281,2
YDL232W_YDL067C,YDL232W,YDL067C,0.0446146228256745,2
YDL232W_YJR151W-A,YDL232W,YJR151W-A,0.212581214950463,2
YDL232W_YBR141W-A,YDL232W,YBR141W-A,0.158745468074862,2
YDL232W_YGR122C-A,YDL232W,YGR122C-A,0.0170802210627958,2
YDL232W_YGL188C-A,YDL232W,YGL188C-A,0.0352160939691888,2
YDL232W_YDR169C-A,YDL232W,YDR169C-A,0.0342400252185683,2
YDL232W_tX(XXX)D,YDL232W,tX(XXX)D,0.0231375717663614,2
YDL232W_snR55,YDL232W,snR55,0.0629093141305242,2
YDL232W_YHR050W-A,YDL232W,YHR050W-A,0.0145198515444374,2
YDL232W_snR39,YDL232W,snR39,0.140071609102842,2
YDL232W_snR39B,YDL232W,snR39B,0.0957291288436946,2
YDL232W_YPL250W-A,YDL232W,YPL250W-A,0.0155589358715722,2
snR18_snR189,snR18,snR189,0.0200595392384404,2
snR18_YEL032C-A,snR18,YEL032C-A,0.110322963575669,2
snR18_YPL142C,snR18,YPL142C,0.0126126355949842,2
snR18_YBL071C-B,snR18,YBL071C-B,0.0397733351516226,2
snR18_YJL205C,snR18,YJL205C,0.0361463108899717,2
snR18_YPR183W,snR18,YPR183W,0.0156692288720819,2
snR18_YGR063C,snR18,YGR063C,0.015225164607537,2
snR18_YNL300W,snR18,YNL300W,0.0119870360109358,2
snR18_YCR038W-A,snR18,YCR038W-A,0.070815949196577,2
snR18_snR69,snR18,snR69,0.0504873735667527,2
snR18_snR31,snR18,snR31,0.0106555478178939,2
